area,circuity_avg,city,edge_density_km,edge_length_avg,edge_length_total,geoid,k_avg,m,n,nhood,node_density_km,self_loop_proportion,state,street_density_km,street_length_avg,street_length_total,street_segments_count,streets_per_intersection_avg,streets_per_intersection_counts,streets_per_intersection_proportion,time
4132382.304317571,1.0422706152553582,Cincinnati,12898.377507956026,126.3057511096807,53301.02696828525,3915000,5.209876543209877,422,162,Sayler Park,39.202568414529345,0.009478672985781991,OH,6751.531654374724,127.39684902090431,27899.909935578045,219,2.7777777777777777,"{0: 0, 1: 39, 2: 0, 3: 82, 4: 40, 5: 1}","{0: 0.0, 1: 0.24074074074074073, 2: 0.0, 3: 0.5061728395061729, 4: 0.24691358024691357, 5: 0.006172839506172839}",0.07684564590454102
720390.3136481874,1.0887450370079736,Cincinnati,5793.377176928506,119.2426514734222,4173.492801569777,3915000,3.888888888888889,35,18,Sedamsville,24.98645478566297,0.0,OH,3134.360965551581,118.84017258212312,2257.963279060339,19,2.5,"{0: 0, 1: 5, 2: 0, 3: 12, 4: 1}","{0: 0.0, 1: 0.2777777777777778, 2: 0.0, 3: 0.6666666666666666, 4: 0.05555555555555555}",0.02593231201171875
2072594.8355625565,1.0794328330349767,Cincinnati,14250.860708391949,155.45400161333953,29536.26030653451,3915000,4.042553191489362,190,94,South Cumminsville,45.35377507803446,0.0,OH,8711.622298543012,173.61214793588323,18055.663385331856,104,2.5,"{0: 0, 1: 31, 2: 0, 3: 48, 4: 15}","{0: 0.0, 1: 0.32978723404255317, 2: 0.0, 3: 0.5106382978723404, 4: 0.1595744680851064}",0.026450395584106445
3516534.863417575,1.079966980066917,Cincinnati,16369.162950643213,117.95641844446756,57562.732200900165,3915000,4.357142857142857,488,224,South Fairmount,63.699069879916856,0.004098360655737705,OH,9245.720307092583,117.37508230071812,32512.89779729892,277,2.5848214285714284,"{0: 0, 1: 63, 2: 1, 3: 128, 4: 31, 5: 0, 6: 1}","{0: 0.0, 1: 0.28125, 2: 0.004464285714285714, 3: 0.5714285714285714, 4: 0.13839285714285715, 5: 0.0, 6: 0.004464285714285714}",0.13411259651184082
3353075.707147112,1.0580003220397038,Cincinnati,30709.59744776448,95.87672735415832,102971.60517836604,3915000,5.114285714285714,1074,420,Walnut Hills,125.25813213962515,0.002793296089385475,OH,17338.66611329402,99.38095750225814,58137.860138821015,585,2.9380952380952383,"{0: 0, 1: 63, 2: 0, 3: 261, 4: 92, 5: 4}","{0: 0.0, 1: 0.15, 2: 0.0, 3: 0.6214285714285714, 4: 0.21904761904761905, 5: 0.009523809523809525}",0.184220552444458
3267811.5549377995,1.0325418622207043,Cincinnati,31536.926264434263,76.33832004010344,103056.73205413965,3915000,5.009276437847866,1350,539,West End,164.9421917201892,0.003703703703703704,OH,18779.293159090434,80.42882199061611,61367.19117884009,763,2.9591836734693877,"{0: 0, 1: 76, 2: 4, 3: 329, 4: 126, 5: 4}","{0: 0.0, 1: 0.14100185528756956, 2: 0.0074211502782931356, 3: 0.6103896103896104, 4: 0.23376623376623376, 5: 0.0074211502782931356}",0.24343514442443848
8249700.5148574775,1.059229509232647,Cincinnati,20171.831550355713,130.5188777463434,166411.56912658786,3915000,5.141129032258065,1275,496,West Price Hill,60.123394674354294,0.005490196078431373,OH,10183.536596452015,129.8471825391347,84011.12710282016,647,2.7379032258064515,"{0: 0, 1: 106, 2: 4, 3: 300, 4: 86}","{0: 0.0, 1: 0.21370967741935484, 2: 0.008064516129032258, 3: 0.6048387096774194, 4: 0.17338709677419356}",0.1799314022064209
15692288.420038506,1.062504055414528,Cincinnati,15490.726378634645,140.43035596154448,243084.94616943348,3915000,4.775172413793103,1731,725,Westwood,46.20103713325841,0.010398613518197574,OH,7998.029069561053,139.76322823096243,125507.37895140426,898,2.5489655172413794,"{0: 0, 1: 214, 2: 3, 3: 406, 4: 100, 5: 2}","{0: 0.0, 1: 0.29517241379310344, 2: 0.004137931034482759, 3: 0.56, 4: 0.13793103448275862, 5: 0.002758620689655172}",0.3184528350830078
6235832.116525547,1.0695635243445285,Cincinnati,7739.306351065983,155.6806938826045,48261.015103607395,3915000,4.0,310,155,Winton Hills,24.856345889947114,0.0,OH,3937.295974692424,153.45197932033608,24552.316691253774,160,2.225806451612903,"{0: 0, 1: 62, 2: 4, 3: 81, 4: 8}","{0: 0.0, 1: 0.4, 2: 0.025806451612903226, 3: 0.5225806451612903, 4: 0.05161290322580645}",0.05357027053833008
5241723.044043279,1.0835371099718514,Cincinnati,19250.14179473232,117.74085396330112,100903.91184654906,3915000,5.546925566343042,857,309,Winton Place,58.95008137660939,0.004667444574095682,OH,9829.410989218632,116.56798663248766,51523.05009155955,442,2.9741100323624594,"{0: 0, 1: 28, 2: 2, 3: 230, 4: 48, 5: 1}","{0: 0.0, 1: 0.09061488673139159, 2: 0.006472491909385114, 3: 0.7443365695792881, 4: 0.1553398058252427, 5: 0.003236245954692557}",0.20645713806152344
3612160.2282663984,1.0706311852354378,Cleveland,22888.260264324043,117.60464213513723,82676.06342100147,3916000,5.00355871886121,703,281,Brooklyn Center,77.7927838862402,0.002844950213371266,OH,13235.686455965846,128.1753893030672,47809.42021004407,373,2.8790035587188614,"{0: 0, 1: 34, 2: 4, 3: 205, 4: 38}","{0: 0.0, 1: 0.12099644128113879, 2: 0.014234875444839857, 3: 0.7295373665480427, 4: 0.13523131672597866}",0.09485769271850586
3022126.999976109,1.0272776550881764,Cleveland,22150.70421554886,114.23590661825055,66942.24127829482,3916000,4.725806451612903,586,248,Buckeye Shaker,82.06140906783882,0.0,OH,13308.941832780745,116.58351435929914,40221.312453958206,345,3.064516129032258,"{0: 0, 1: 20, 2: 2, 3: 171, 4: 53, 5: 1, 6: 1}","{0: 0.0, 1: 0.08064516129032258, 2: 0.008064516129032258, 3: 0.6895161290322581, 4: 0.21370967741935484, 5: 0.004032258064516129, 6: 0.004032258064516129}",0.09424400329589844
5963934.017047366,1.0469714483261392,Cleveland,18683.63196430085,111.09466424116384,111427.94823388733,3916000,5.040201005025126,1003,398,Central,66.73447406734431,0.005982053838484547,OH,10638.92636343194,114.11844396354995,63449.854843733774,556,2.919597989949749,"{0: 0, 1: 49, 2: 3, 3: 280, 4: 63, 5: 3}","{0: 0.0, 1: 0.12311557788944724, 2: 0.007537688442211055, 3: 0.7035175879396985, 4: 0.15829145728643215, 5: 0.007537688442211055}",0.21547961235046387
2607500.4667552537,1.0209432796509592,Cleveland,30104.05655285477,95.37830074458734,78496.34151279538,3916000,5.46843853820598,823,301,Clark Fulton,115.43622094709008,0.0,OH,16050.93384835645,95.3367141263033,41852.81750144715,439,3.13953488372093,"{0: 0, 1: 20, 2: 1, 3: 197, 4: 83}","{0: 0.0, 1: 0.0664451827242525, 2: 0.0033222591362126247, 3: 0.654485049833887, 4: 0.2757475083056478}",0.08985543251037598
3794960.4330532756,1.0067338743666598,Cleveland,24064.705296494485,134.30088887247672,91324.60443328417,3916000,5.787234042553192,680,235,Corlett,61.92422928924407,0.0,OH,12251.591577902549,133.221505100484,46494.30528006892,349,3.234042553191489,"{0: 0, 1: 6, 2: 1, 3: 160, 4: 68}","{0: 0.0, 1: 0.02553191489361702, 2: 0.00425531914893617, 3: 0.6808510638297872, 4: 0.28936170212765955}",0.15912199020385742
3122515.734151708,1.0321709950804798,Cleveland,22880.318059451427,128.7282038613199,71444.15314303256,3916000,5.091743119266055,555,218,Cudell,69.81550088464932,0.0,OH,12547.18557567105,131.47243080320203,39178.784379354205,298,3.0091743119266057,"{0: 0, 1: 18, 2: 1, 3: 160, 4: 39}","{0: 0.0, 1: 0.08256880733944955, 2: 0.0045871559633027525, 3: 0.7339449541284404, 4: 0.17889908256880735}",0.07756733894348145
5569054.55529186,1.024428370116699,Cleveland,25646.761380391345,112.9076784932425,142828.21329395176,3916000,5.24896265560166,1265,482,Detroit Shoreway,86.54969981250967,0.0015810276679841897,OH,14329.506815624189,116.66930585765736,79801.80520663764,684,3.0352697095435683,"{0: 0, 1: 44, 2: 5, 3: 324, 4: 108, 5: 1}","{0: 0.0, 1: 0.0912863070539419, 2: 0.01037344398340249, 3: 0.6721991701244814, 4: 0.22406639004149378, 5: 0.002074688796680498}",0.1513378620147705
7700346.595158073,1.0421860942059067,Cleveland,18642.06660777006,97.2563510364852,143550.37412985216,3916000,4.360413589364845,1476,677,Downtown,87.91812052014556,0.0013550135501355014,OH,12148.632071782826,104.17447395298558,93548.67760978105,898,2.787296898079764,"{0: 0, 1: 128, 2: 6, 3: 433, 4: 102, 5: 8}","{0: 0.0, 1: 0.18906942392909898, 2: 0.008862629246676515, 3: 0.6395864106351551, 4: 0.15066469719350073, 5: 0.011816838995568686}",0.29767775535583496
2258115.2473586053,1.037181661797661,Cleveland,18260.768880835152,153.8616441727813,41234.92063830539,3916000,5.469387755102041,268,98,Edgewater,43.399024967673355,0.0,OH,9343.490682726406,152.88897662476495,21098.678774217562,138,3.13265306122449,"{0: 0, 1: 3, 2: 0, 3: 77, 4: 17, 5: 1}","{0: 0.0, 1: 0.030612244897959183, 2: 0.0, 3: 0.7857142857142857, 4: 0.17346938775510204, 5: 0.01020408163265306}",0.054822444915771484
2938620.4309612107,1.0504691480061863,Cleveland,14703.349398033102,150.0262602243795,43207.5629446213,3916000,5.142857142857143,288,112,Euclid Green,38.1131223413448,0.013888888888888888,OH,7489.168250848764,150.73851255376857,22007.822832850212,146,2.7410714285714284,"{0: 0, 1: 21, 2: 0, 3: 78, 4: 13}","{0: 0.0, 1: 0.1875, 2: 0.0, 3: 0.6964285714285714, 4: 0.11607142857142858}",0.041095733642578125
3598178.8901521135,1.0151301291351749,Cleveland,20408.632665167985,141.21906006283908,73433.91123267631,3916000,5.0,520,208,Fairfax,57.807020259408716,0.0,OH,11350.380185427628,143.3006960645843,40840.69837840652,285,3.0,"{0: 0, 1: 21, 2: 0, 3: 145, 4: 42}","{0: 0.0, 1: 0.10096153846153846, 2: 0.0, 3: 0.6971153846153846, 4: 0.20192307692307693}",0.15956449508666992
3810406.4557532948,1.0226168193493619,Cleveland,21800.704975107532,127.40728063975875,83069.5469771227,3916000,5.456066945606694,652,239,Forest Hills,62.72296742494132,0.006134969325153374,OH,11395.348676208088,128.46423124669545,43420.91016138306,338,3.066945606694561,"{0: 0, 1: 15, 2: 0, 3: 178, 4: 46}","{0: 0.0, 1: 0.06276150627615062, 2: 0.0, 3: 0.7447698744769874, 4: 0.19246861924686193}",0.08784103393554688
6506167.8101990735,1.0287610606724262,Cleveland,21585.419170816167,124.06215492828457,140438.35937881813,3916000,5.1454545454545455,1132,440,Glenville,67.628135768379,0.0,OH,11875.772016850573,127.71200928478699,77265.76561729613,605,3.0113636363636362,"{0: 0, 1: 26, 2: 3, 3: 351, 4: 60}","{0: 0.0, 1: 0.05909090909090909, 2: 0.006818181818181818, 3: 0.7977272727272727, 4: 0.13636363636363635}",0.20474815368652344
4071100.4701258196,1.0231006766081547,Cleveland,17927.23336144034,129.1744569306461,72983.56816581504,3916000,4.849785407725322,565,233,Goodrich Kirkland,57.23268234468284,0.007079646017699115,OH,10550.154484471592,136.351552005182,42950.73888163232,315,3.0343347639484977,"{0: 0, 1: 20, 2: 2, 3: 161, 4: 50}","{0: 0.0, 1: 0.08583690987124463, 2: 0.008583690987124463, 3: 0.6909871244635193, 4: 0.2145922746781116}",0.057642221450805664
5310741.736229656,1.0264830626970862,Cleveland,25607.107260501045,112.95077514323285,135992.73327245234,3916000,5.123404255319149,1204,470,Hough,88.49987880104955,0.0016611295681063123,OH,14853.063526431082,116.6875508590059,78880.78438068798,676,3.0340425531914894,"{0: 0, 1: 43, 2: 1, 3: 324, 4: 101, 5: 1}","{0: 0.0, 1: 0.09148936170212765, 2: 0.002127659574468085, 3: 0.6893617021276596, 4: 0.2148936170212766, 5: 0.002127659574468085}",0.15364408493041992
3470001.3562679216,1.0618191056266284,Cleveland,8830.892222562221,135.58941588206525,30643.207989346745,3916000,3.373134328358209,226,134,Indurstrial Valley,38.61669960386429,0.008849557522123894,OH,5847.521686523822,140.90908460447045,20290.908183043746,144,2.7313432835820897,"{0: 0, 1: 29, 2: 0, 3: 88, 4: 15, 5: 0, 6: 1, 7: 1}","{0: 0.0, 1: 0.21641791044776118, 2: 0.0, 3: 0.6567164179104478, 4: 0.11194029850746269, 5: 0.0, 6: 0.007462686567164179, 7: 0.007462686567164179}",0.030602455139160156
7240632.189008125,1.0509709243915608,Cleveland,20420.74407602344,142.03563581205793,147859.0968803523,3916000,5.324808184143222,1041,391,Jefferson,54.000809569303925,0.0019212295869356388,OH,10814.915164428061,146.36789319803722,78306.82286094992,535,3.0127877237851663,"{0: 0, 1: 35, 2: 1, 3: 280, 4: 74, 5: 1}","{0: 0.0, 1: 0.08951406649616368, 2: 0.0025575447570332483, 3: 0.7161125319693095, 4: 0.18925831202046037, 5: 0.0025575447570332483}",0.20200371742248535
10341978.0892402,1.042128207074234,Cleveland,16542.14048852625,147.60867513500574,171078.45448147165,3916000,5.1625835189309575,1159,449,Kamm's Corner,43.415292135180586,0.003451251078515962,OH,8821.945558283685,152.31447023078428,91236.36766823978,599,2.8396436525612474,"{0: 0, 1: 69, 2: 0, 3: 317, 4: 60, 5: 3}","{0: 0.0, 1: 0.15367483296213807, 2: 0.0, 3: 0.7060133630289532, 4: 0.133630289532294, 5: 0.0066815144766146995}",0.15831971168518066
4633219.118450141,1.0401298051640673,Cleveland,15037.254783063838,129.25954795899295,69670.8963498972,3916000,4.944954128440367,539,218,Kinsmith,47.051519564851326,0.0,OH,7786.622062383566,129.7738352790691,36077.126207581205,278,2.802752293577982,"{0: 0, 1: 37, 2: 0, 3: 151, 4: 29, 5: 1}","{0: 0.0, 1: 0.16972477064220184, 2: 0.0, 3: 0.6926605504587156, 4: 0.13302752293577982, 5: 0.0045871559633027525}",0.14852142333984375
7556838.340602294,1.0229025149920887,Cleveland,19559.062128087946,161.88901489130043,147804.67059575728,3916000,5.584097859327217,913,327,Lee Miles,43.27206501733071,0.002190580503833516,OH,9856.099920531202,162.62216979973235,74480.95376827741,458,2.9541284403669725,"{0: 0, 1: 54, 2: 0, 3: 181, 4: 91, 5: 1}","{0: 0.0, 1: 0.1651376146788991, 2: 0.0, 3: 0.5535168195718655, 4: 0.2782874617737003, 5: 0.0030581039755351682}",0.10724830627441406
4984498.111975126,1.0008900649639758,Cleveland,22283.621084085047,159.3582026134735,111072.66722159104,3916000,6.008620689655173,697,232,Mt Pleasant,46.54430492061499,0.0,OH,11206.11118177747,159.59097150900902,55856.84002815316,350,3.3448275862068964,"{0: 0, 1: 5, 2: 0, 3: 138, 4: 88, 5: 1}","{0: 0.0, 1: 0.021551724137931036, 2: 0.0, 3: 0.5948275862068966, 4: 0.3793103448275862, 5: 0.004310344827586207}",0.08240675926208496
4172671.6957731456,1.046762565209264,Cleveland,19250.060836510573,113.77363172013993,80324.1839944188,3916000,5.210332103321033,706,271,North Broadway,64.94639879636803,0.00141643059490085,OH,10447.416662789816,117.50307224466793,43593.6398027718,371,2.970479704797048,"{0: 0, 1: 19, 2: 1, 3: 221, 4: 29, 5: 1}","{0: 0.0, 1: 0.07011070110701106, 2: 0.0036900369003690036, 3: 0.8154981549815498, 4: 0.1070110701107011, 5: 0.0036900369003690036}",0.14244675636291504
7866900.819736867,1.0528418845587384,Cleveland,21490.75772384505,133.54317500354108,169065.65955448302,3916000,5.375796178343949,1266,471,North Collinwood,59.87109927944332,0.0,OH,11951.888873268404,140.12566970867238,94024.32437451916,671,2.929936305732484,"{0: 0, 1: 62, 2: 0, 3: 319, 4: 89, 5: 1}","{0: 0.0, 1: 0.1316348195329087, 2: 0.0, 3: 0.6772823779193206, 4: 0.18895966029723993, 5: 0.0021231422505307855}",0.17472147941589355
4907805.706194191,1.025339261615217,Cleveland,22139.415851768033,99.59298941256945,108655.95144911327,3916000,5.004587155963303,1091,436,Ohio City West Side,88.83807267466192,0.0,OH,12401.806738793364,103.51302360504701,60865.65787976764,588,2.919724770642202,"{0: 0, 1: 65, 2: 5, 3: 268, 4: 96, 5: 2}","{0: 0.0, 1: 0.14908256880733944, 2: 0.011467889908256881, 3: 0.6146788990825688, 4: 0.22018348623853212, 5: 0.0045871559633027525}",0.18591761589050293
15007062.509722404,1.0295385497518499,Cleveland,19187.43948392636,142.9017884549869,287947.1037367986,3916000,5.482993197278912,2015,735,Old Brooklyn,48.97693999234203,0.003970223325062035,OH,10161.675893781092,147.7683191293722,152496.90534151212,1032,2.889795918367347,"{0: 0, 1: 112, 2: 3, 3: 474, 4: 146}","{0: 0.0, 1: 0.1523809523809524, 2: 0.004081632653061225, 3: 0.6448979591836734, 4: 0.19863945578231293}",0.30516958236694336
10347377.911006827,1.042132573018201,Cleveland,15283.791145992825,158.94187226179687,158147.1629004879,3916000,4.772182254196642,995,417,Puritas Longmead,40.30006476872021,0.0020100502512562816,OH,8467.152007278104,167.20004131535606,87612.82164924657,524,2.79136690647482,"{0: 0, 1: 68, 2: 2, 3: 298, 4: 47, 5: 2}","{0: 0.0, 1: 0.1630695443645084, 2: 0.004796163069544364, 3: 0.7146282973621103, 4: 0.11270983213429256, 5: 0.004796163069544364}",0.1278223991394043
10789520.482502172,1.062049780689363,Cleveland,4687.8581930354585,180.6419356886489,50579.7419928217,3916000,3.5,280,160,Riverside,14.829203972454463,0.0,OH,2901.5203593652996,184.1530196927586,31306.01334776896,170,2.51875,"{0: 0, 1: 48, 2: 3, 3: 88, 4: 20, 5: 1}","{0: 0.0, 1: 0.3, 2: 0.01875, 3: 0.55, 4: 0.125, 5: 0.00625}",0.0719304084777832
3710796.650203357,1.0314681517413569,Cleveland,20255.455043167687,122.41673407578396,75163.87472253136,3916000,4.834645669291339,614,254,Saint Claire Superior,68.44891378946363,0.003257328990228013,OH,11410.458422159687,127.92112051430468,42341.89089023485,331,2.9606299212598426,"{0: 0, 1: 18, 2: 3, 3: 204, 4: 29}","{0: 0.0, 1: 0.07086614173228346, 2: 0.011811023622047244, 3: 0.8031496062992126, 4: 0.1141732283464567}",0.07642817497253418
9187767.958784355,1.033911254446389,Cleveland,16846.07955108061,125.42777141859867,154777.86993055075,3916000,5.341991341991342,1234,462,South Broadway,50.28424771636569,0.004862236628849271,OH,8642.609345577852,125.64286269871899,79406.2892255904,632,2.8896103896103895,"{0: 0, 1: 52, 2: 2, 3: 353, 4: 55}","{0: 0.0, 1: 0.11255411255411256, 2: 0.004329004329004329, 3: 0.7640692640692641, 4: 0.11904761904761904}",0.1957099437713623
6351937.699911559,1.0359378414197749,Cleveland,17945.05885006458,137.1671430046411,113985.89583685677,3916000,5.872791519434629,831,283,South Collinwood,44.55333370224024,0.0024067388688327317,OH,9128.849381285987,137.08246463783635,57985.88254180478,423,3.056537102473498,"{0: 0, 1: 15, 2: 2, 3: 219, 4: 46, 5: 1}","{0: 0.0, 1: 0.053003533568904596, 2: 0.007067137809187279, 3: 0.773851590106007, 4: 0.1625441696113074, 5: 0.0035335689045936395}",0.09119582176208496
3670205.221954547,1.0463779351369802,Cleveland,18915.77666847066,123.31222434448844,69424.782305947,3916000,5.2372093023255815,563,215,Stockyards,58.57983055386286,0.007104795737122558,OH,10020.053746094025,128.58620133978852,36775.65358317951,286,2.9302325581395348,"{0: 0, 1: 28, 2: 0, 3: 146, 4: 41}","{0: 0.0, 1: 0.13023255813953488, 2: 0.0, 3: 0.6790697674418604, 4: 0.19069767441860466}",0.1437513828277588
7003536.050768838,1.047764385654136,Cleveland,14756.896143782293,133.0121674909021,103350.45414043094,3916000,4.680722891566265,777,332,Tremont,47.40462497705762,0.0,OH,8888.333121571706,143.43263006490824,62249.761448170175,434,2.825301204819277,"{0: 0, 1: 54, 2: 8, 3: 214, 4: 54, 5: 2}","{0: 0.0, 1: 0.16265060240963855, 2: 0.024096385542168676, 3: 0.6445783132530121, 4: 0.16265060240963855, 5: 0.006024096385542169}",0.1145789623260498
5209077.048064301,1.0190578264263819,Cleveland,22822.459557917962,134.33214719042508,118883.95026352619,3916000,5.299401197604791,885,334,Union Miles Park,64.11884426322986,0.0,OH,11962.089590762513,134.00311039597827,62311.44633412989,465,3.0269461077844313,"{0: 0, 1: 23, 2: 0, 3: 257, 4: 53, 5: 1}","{0: 0.0, 1: 0.0688622754491018, 2: 0.0, 3: 0.7694610778443114, 4: 0.15868263473053892, 5: 0.0029940119760479044}",0.11201024055480957
4068381.3520012116,1.0663009162644448,Cleveland,17511.21216605172,85.83408316542358,71242.28902730157,3916000,4.474393530997305,830,371,University District,91.19105804019757,0.007228915662650603,OH,10183.054088950108,86.48966046326579,41428.54736190431,479,2.7547169811320753,"{0: 0, 1: 66, 2: 7, 3: 254, 4: 41, 5: 2, 6: 1}","{0: 0.0, 1: 0.1778975741239892, 2: 0.018867924528301886, 3: 0.6846361185983828, 4: 0.1105121293800539, 5: 0.005390835579514825, 6: 0.0026954177897574125}",0.1942906379699707
3962997.0788572934,1.017045014897427,Cleveland,22786.164917465667,145.64758871980158,90301.50500627697,3916000,5.636363636363637,620,220,West Boulevard,55.51354079307969,0.0,OH,11679.9225218387,144.64843386039462,46287.49883532628,320,3.2590909090909093,"{0: 0, 1: 6, 2: 1, 3: 144, 4: 68, 5: 1}","{0: 0.0, 1: 0.02727272727272727, 2: 0.004545454545454545, 3: 0.6545454545454545, 4: 0.3090909090909091, 5: 0.004545454545454545}",0.0749671459197998
3109013.8941815705,1.0180790424428634,Cleveland,20879.2273964575,131.93863429951801,64913.80807536287,3916000,5.072164948453608,492,194,Woodland Hills,62.39920650179962,0.0,OH,11000.399827091302,132.5596740464318,34200.395903979406,258,3.020618556701031,"{0: 0, 1: 18, 2: 1, 3: 135, 4: 39, 5: 1}","{0: 0.0, 1: 0.09278350515463918, 2: 0.005154639175257732, 3: 0.6958762886597938, 4: 0.20103092783505155, 5: 0.005154639175257732}",0.07256603240966797
6348613.97572132,1.0139497170869511,Columbus,26221.215487737896,122.31328075374955,166468.37510585313,3918000,6.144469525959368,1361,443,Bexley,69.77901029959331,0.0014695077149155032,OH,13511.351544650883,122.01757503165639,85778.35524725444,703,3.2866817155756207,"{0: 0, 1: 35, 2: 0, 3: 211, 4: 197}","{0: 0.0, 1: 0.07900677200902935, 2: 0.0, 3: 0.4762979683972912, 4: 0.44469525959367945}",0.22201752662658691
1571246.69946976,1.1420833234191412,Columbus,11779.276366361546,117.14018425815017,18508.149112787727,3918000,4.787878787878788,158,66,Brewery,42.00486150409904,0.0379746835443038,OH,6568.247700876941,121.41573554473804,10320.337521302734,85,2.8636363636363638,"{0: 0, 1: 11, 2: 0, 3: 42, 4: 13}","{0: 0.0, 1: 0.16666666666666666, 2: 0.0, 3: 0.6363636363636364, 4: 0.19696969696969696}",0.04125475883483887
17162034.019017387,1.1303055087183758,Columbus,16430.149994830652,132.32040973666918,281974.793148842,3918000,5.031877213695395,2131,847,Brice Tussing,49.35312440596683,0.012200844673862036,OH,8846.53233222304,139.4164268466015,151824.48883594904,1089,2.6198347107438016,"{0: 0, 1: 189, 2: 0, 3: 602, 4: 56}","{0: 0.0, 1: 0.2231404958677686, 2: 0.0, 3: 0.7107438016528925, 4: 0.06611570247933884}",0.4221923351287842
15588913.93561943,1.0363917436866321,Columbus,24559.30258080767,127.87336481330894,382852.85425104696,3918000,6.103975535168196,2994,981,Clintonville,62.929335812066604,0.0016700066800267202,OH,12362.576461992354,128.05258504220157,192719.14048851337,1505,3.0988786952089704,"{0: 0, 1: 95, 2: 1, 3: 600, 4: 283, 5: 1, 6: 1}","{0: 0.0, 1: 0.09683995922528033, 2: 0.0010193679918450561, 3: 0.6116207951070336, 4: 0.2884811416921509, 5: 0.0010193679918450561, 6: 0.0010193679918450561}",0.5028078556060791
7349125.611120547,1.0345642085627351,Columbus,25214.457589366913,103.29109032359489,185304.21604052922,3918000,4.752317880794702,1794,755,Downtown,102.73331004950431,0.0039018952062430325,OH,16973.34990133876,113.39934587858099,124739.28046643909,1100,3.027814569536424,"{0: 0, 1: 97, 2: 6, 3: 437, 4: 210, 5: 4, 6: 1}","{0: 0.0, 1: 0.12847682119205298, 2: 0.007947019867549669, 3: 0.5788079470198676, 4: 0.2781456953642384, 5: 0.005298013245033113, 6: 0.0013245033112582781}",0.23050665855407715
31278501.61299553,1.1577717712872453,Columbus,14412.186698000385,129.5378174943097,450791.6048801978,3918000,4.978540772532189,3480,1398,Far North,44.69523563811515,0.019252873563218392,OH,7987.34662899463,135.04445103706104,249832.23441856293,1850,2.6409155937052935,"{0: 0, 1: 329, 2: 18, 3: 882, 4: 164, 5: 5}","{0: 0.0, 1: 0.23533619456366237, 2: 0.012875536480686695, 3: 0.630901287553648, 4: 0.11731044349070101, 5: 0.00357653791130186}",0.6485106945037842
13369678.47069112,1.0824284055482667,Columbus,13546.242245169544,159.4268515000086,181108.9033040098,3918000,5.308411214953271,1136,428,Far South,32.012736950874135,0.0,OH,6840.982554318288,160.1781736862395,91461.73717484275,571,2.8014018691588785,"{0: 0, 1: 81, 2: 1, 3: 268, 4: 78}","{0: 0.0, 1: 0.18925233644859812, 2: 0.002336448598130841, 3: 0.6261682242990654, 4: 0.1822429906542056}",0.15604209899902344
14500439.87865414,1.073118541001006,Columbus,9050.556113123384,176.86933259667296,131237.04478673133,3918000,4.681388012618297,742,317,Fort Columbus Airport,21.861405767879532,0.0,OH,5200.305036726927,180.39882903282563,75406.71053572111,418,2.813880126182965,"{0: 0, 1: 54, 2: 3, 3: 209, 4: 50, 5: 1}","{0: 0.0, 1: 0.17034700315457413, 2: 0.00946372239747634, 3: 0.6593059936908517, 4: 0.15772870662460567, 5: 0.0031545741324921135}",0.1817328929901123
6006619.240151742,1.0339102152630506,Columbus,28802.473428971083,93.41549193435044,173005.49106241702,3918000,6.062193126022914,1852,611,Franklinton,101.72111391974376,0.0,OH,15833.70350555242,97.84673674826054,95107.02811930924,972,3.2504091653027825,"{0: 0, 1: 53, 2: 0, 3: 301, 4: 255, 5: 2}","{0: 0.0, 1: 0.0867430441898527, 2: 0.0, 3: 0.49263502454991814, 4: 0.41734860883797054, 5: 0.0032733224222585926}",0.283902645111084
41714077.49219111,1.0667534750546055,Columbus,19474.841123323153,128.96888899292145,812375.0317664122,3918000,5.906235349273324,6299,2133,Greater Hilltop,51.133816884702725,0.003333862517859978,OH,10187.694381942385,132.47203021044413,424970.27291510475,3208,3.0375058602906706,"{0: 0, 1: 282, 2: 3, 3: 1205, 4: 639, 5: 4}","{0: 0.0, 1: 0.13220815752461323, 2: 0.0014064697609001407, 3: 0.5649320206282231, 4: 0.29957805907172996, 5: 0.001875293014533521}",0.984931230545044
316369.5472896216,1.0000006064421556,Columbus,44698.301041554856,70.00584784718778,14141.181265131932,3918000,6.029850746268656,202,67,Harrison West,211.7776523499103,0.0,OH,22349.150520775715,70.00584784718242,7070.590632565424,101,3.4328358208955225,"{0: 0, 1: 4, 2: 0, 3: 26, 4: 37}","{0: 0.0, 1: 0.05970149253731343, 2: 0.0, 3: 0.3880597014925373, 4: 0.5522388059701493}",0.0442352294921875
1240838.8878833533,1.0205938031957944,Columbus,36823.76226792752,71.28292702061805,45692.35622021617,3918000,5.409282700421941,641,237,Italian Village,190.99981658721154,0.0,OH,19899.769193095737,71.78025428690793,24692.407474696327,344,3.067510548523207,"{0: 0, 1: 22, 2: 0, 3: 156, 4: 58, 5: 1}","{0: 0.0, 1: 0.09282700421940929, 2: 0.0, 3: 0.6582278481012658, 4: 0.24472573839662448, 5: 0.004219409282700422}",0.06727433204650879
